date,bank,tipo,buy,sell
2025-07-10,BDI,,59.5,60.7
2025-07-10,Vimenca,,59.75,60.75
2025-07-10,BLH,,58.8,60.7
2025-07-10,Banesco,,58.4,60.75
2025-07-10,Ademi,,59.5,60.75
2025-07-10,Quezada,,60.1,60.8
2025-07-10,Lafise,,58.75,60.75
2025-07-10,Promerica,,58.5,60.75
2025-07-10,Santa Cruz,,59.6,60.75
2025-07-11,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-11,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-11,Banreservas,,58.849999999999994,60.7
2025-07-11,Banco Popular,,57.75,60.75
2025-07-11,BHD,,57.949999999999996,60.75
2025-07-11,Banco Caribe,,59.65,60.7
2025-07-11,BDI,,59.8,60.75
2025-07-11,Vimenca,,59.75,60.75
2025-07-11,BLH,,59,60.75
2025-07-11,Banesco,,58.4,60.75
2025-07-11,Ademi,,59.5,60.75
2025-07-11,Quezada,,60.1,60.949999999999996
2025-07-11,Lafise,,58.75,60.75
2025-07-11,Promerica,,58.5,60.75
2025-07-11,Santa Cruz,,59.6,60.75
2025-07-12,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-12,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-12,Banreservas,,58.849999999999994,60.7
2025-07-12,Banco Popular,,57.8,60.75
2025-07-12,BHD,,57.949999999999996,60.75
2025-07-12,Banco Caribe,,59.65,60.7
2025-07-12,BDI,,59.8,60.75
2025-07-12,Vimenca,,59.75,60.75
2025-07-12,BLH,,59.3,60.75
2025-07-12,Banesco,,58.4,60.75
2025-07-12,Ademi,,59.5,60.75
2025-07-12,Quezada,,60.2,60.949999999999996
2025-07-12,Lafise,,58.75,60.75
2025-07-12,Promerica,,58.5,60.75
2025-07-12,Santa Cruz,,59.75,60.75
2025-07-13,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-13,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-13,Banreservas,,58.849999999999994,60.7
2025-07-13,Banco Popular,,57.8,60.75
2025-07-13,BHD,,57.949999999999996,60.75
2025-07-13,Banco Caribe,,59.65,60.7
2025-07-13,BDI,,59.8,60.75
2025-07-13,Vimenca,,59.75,60.75
2025-07-13,BLH,,59.3,60.75
2025-07-13,Banesco,,58.4,60.75
2025-07-13,Ademi,,59.5,60.75
2025-07-13,Quezada,,60.2,60.949999999999996
2025-07-13,Lafise,,58.75,60.75
2025-07-13,Promerica,,58.5,60.75
2025-07-13,Santa Cruz,,59.75,60.75
2025-07-14,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-14,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-14,Banreservas,,58.849999999999994,60.7
2025-07-14,BLH,,59.3,60.75
2025-07-14,Ademi,,59.5,60.75
2025-07-14,Quezada,,60.2,60.949999999999996
2025-07-15,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-15,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-15,Banreservas,,58.849999999999994,60.7
2025-07-15,BLH,,59.3,60.75
2025-07-15,Ademi,,59.5,60.75
2025-07-15,Quezada,,60.2,60.949999999999996
2025-07-16,Scotiabank,Dólar (US) Sucursales,58.05,60.85
2025-07-16,Scotiabank,Dólar (US) Canales Digitales*,58.15,60.75
2025-07-16,Banreservas,,58.849999999999994,60.7
2025-07-16,Banco Popular,,57.8,60.75
2025-07-16,BHD,,57.949999999999996,60.75
2025-07-16,Banco Caribe,,59.65,60.7
2025-07-16,BDI,,59.8,60.75
2025-07-16,Vimenca,,59.75,60.75
2025-07-16,BLH,,59.3,60.75
2025-07-16,Banesco,,58.4,60.75
2025-07-16,Ademi,,59.5,60.75
2025-07-16,Quezada,,60.2,61.1
2025-07-16,Lafise,,58.75,60.75
2025-07-17,Scotiabank,Dólar (US) Sucursales,58.1,60.9
2025-07-17,Scotiabank,Dólar (US) Canales Digitales*,58.2,60.8
2025-07-17,Banreservas,,58.849999999999994,60.7
2025-07-17,BLH,,59.4,60.8
2025-07-17,Ademi,,59.8,60.8
2025-07-17,Quezada,,60.4,61.1
2025-07-18,Scotiabank,Dólar (US) Sucursales,58.1,60.9
2025-07-18,Scotiabank,Dólar (US) Canales Digitales*,58.2,60.8
2025-07-18,Banreservas,,59,60.849999999999994
2025-07-18,Banco Popular,,57.95,60.9
2025-07-18,BHD,,58.1,60.9
2025-07-18,Banco Caribe,,59.949999999999996,60.849999999999994
2025-07-18,BDI,,60,60.9
2025-07-18,Vimenca,,59.9,60.9
2025-07-18,BLH,,59.4,60.8
2025-07-18,Banesco,,58.4,60.9
2025-07-18,Ademi,,59.8,60.9
2025-07-18,Quezada,,60.5,61.1
2025-07-18,Lafise,,58.9,60.9
2025-07-18,Promerica,,58.65,60.9
2025-07-18,Santa Cruz,,59.8,60.8
2025-07-19,Scotiabank,Dólar (US) Sucursales,58.25,61.1
2025-07-19,Scotiabank,Dólar (US) Canales Digitales*,58.35,61
2025-07-19,Banreservas,,59,60.849999999999994
2025-07-19,Banco Popular,,58.05,61
2025-07-19,BHD,,58.2,61
2025-07-19,Banco Caribe,,59.949999999999996,60.849999999999994
2025-07-19,BDI,,60,60.949999999999996
2025-07-19,Vimenca,,0,0
2025-07-19,BLH,,59.7,61
2025-07-19,Banesco,,58.5,61
2025-07-19,Ademi,,59.8,60.949999999999996
2025-07-19,Quezada,,60.5,61.1
2025-07-20,Scotiabank,Dólar (US) Sucursales,58.25,61.1
2025-07-20,Scotiabank,Dólar (US) Canales Digitales*,58.35,61
2025-07-20,Banreservas,,59,60.849999999999994
2025-07-20,Banco Popular,,58.05,61
2025-07-20,BHD,,58.2,61
2025-07-20,Banco Caribe,,59.949999999999996,60.849999999999994
2025-07-20,BDI,,60,60.949999999999996
2025-07-20,Vimenca,,0,0
2025-07-20,BLH,,59.7,61
2025-07-20,Banesco,,58.5,61
2025-07-20,Ademi,,59.8,60.949999999999996
2025-07-20,Quezada,,60.5,61.1
2025-07-20,Lafise,,59,61
2025-07-20,Promerica,,58.75,61
2025-07-20,Santa Cruz,,60,61
2025-07-21,Scotiabank,Dólar (US) Sucursales,58.25,61.1
2025-07-21,Scotiabank,Dólar (US) Canales Digitales*,58.35,61
2025-07-21,Banreservas,,59.1,60.949999999999996
2025-07-21,BLH,,59.7,61
2025-07-21,Ademi,,59.8,60.949999999999996
2025-07-21,Quezada,,60.5,61.3
2025-07-22,Scotiabank,Dólar (US) Sucursales,58.25,61.1
2025-07-22,Scotiabank,Dólar (US) Canales Digitales*,58.35,61
2025-07-22,Banreservas,,59.1,60.949999999999996
2025-07-22,Banco Popular,,58.05,61
2025-07-22,BHD,,58.2,61
2025-07-22,Banco Caribe,,60,61
2025-07-22,BDI,,60,61
2025-07-22,Vimenca,,60,61
2025-07-22,BLH,,59.7,61
2025-07-22,Banesco,,58.5,61
2025-07-22,Ademi,,59.8,60.949999999999996
2025-07-22,Quezada,,60.6,61.3
2025-07-22,Lafise,,59,61
2025-07-22,Promerica,,58.75,61
2025-07-22,Santa Cruz,,60,61
2025-07-23,Scotiabank,Dólar (US) Sucursales,58.25,61.1
2025-07-23,Scotiabank,Dólar (US) Canales Digitales*,58.35,61
2025-07-23,Banreservas,,58.949999999999996,60.949999999999996
2025-07-23,Banco Popular,,58.05,61
2025-07-23,BHD,,58.2,61
2025-07-23,Banco Caribe,,60,61
2025-07-23,BDI,,60,61
2025-07-23,Vimenca,,60,61
2025-07-23,BLH,,59.7,61
2025-07-23,Banesco,,58.5,61
2025-07-23,Ademi,,59.8,60.949999999999996
2025-07-23,Quezada,,60.6,61.3
2025-07-23,Lafise,,59,61
2025-07-23,Promerica,,58.75,61
2025-07-23,Santa Cruz,,60,61
2025-07-24,Scotiabank,Dólar (US) Sucursales,58.35,61.2
2025-07-24,Scotiabank,Dólar (US) Canales Digitales*,58.45,61.1
2025-07-24,Banreservas,,59.05,61.05
2025-07-24,Banco Popular,,58.15,61.1
2025-07-24,BHD,,58.4,61.1
2025-07-24,Banco Caribe,,60,61.1
2025-07-24,BDI,,60.1,61.1
2025-07-24,Vimenca,,0,0
2025-07-24,BLH,,59.9,61.1
2025-07-24,Banesco,,58.6,61.1
2025-07-24,Ademi,,60.1,61.1
2025-07-24,Quezada,,60.6,61.3
2025-07-24,Lafise,,59.1,61.1
2025-07-24,Promerica,,58.849999999999994,61.1
2025-07-24,Santa Cruz,,60.1,61.1
2025-07-25,Scotiabank,Dólar (US) Sucursales,58.35,61.2
2025-07-25,Scotiabank,Dólar (US) Canales Digitales*,58.45,61.1
2025-07-25,Banreservas,,59.05,61.05
2025-07-25,Banco Popular,,58.15,61.1
2025-07-25,BHD,,58.4,61.1
2025-07-25,Banco Caribe,,60,61.1
2025-07-25,BDI,,60.1,61.1
2025-07-25,Vimenca,,0,0
2025-07-25,BLH,,60,61.2
2025-07-25,Banesco,,58.6,61.1
2025-07-25,Ademi,,60.1,61.1
2025-07-25,Quezada,,60.6,61.4
2025-07-25,Lafise,,59.1,61.1
2025-07-25,Promerica,,58.849999999999994,61.1
2025-07-25,Santa Cruz,,60.1,61.1
2025-07-26,Scotiabank,Dólar (US) Sucursales,58.35,61.2
2025-07-26,Scotiabank,Dólar (US) Canales Digitales*,58.45,61.1
2025-07-26,Banreservas,,59.15,61.15
2025-07-26,Banco Popular,,58.25,61.2
2025-07-26,BHD,,58.5,61.2
2025-07-26,Banco Caribe,,60,61.1
2025-07-26,BDI,,60.2,61.2
2025-07-26,Vimenca,,0,0
2025-07-26,BLH,,60,61.2
2025-07-26,Banesco,,58.7,61.2
2025-07-26,Ademi,,60.1,61.1
2025-07-26,Quezada,,60.7,61.4
2025-07-26,Lafise,,59.2,61.2
2025-07-26,Promerica,,58.949999999999996,61.2
2025-07-26,Santa Cruz,,60.3,61.3
2025-07-27,Scotiabank,Dólar (US) Sucursales,58.35,61.2
2025-07-27,Scotiabank,Dólar (US) Canales Digitales*,58.45,61.1
2025-07-27,Banreservas,,59.15,61.15
2025-07-27,Banco Popular,,58.25,61.2
2025-07-27,BHD,,58.5,61.2
2025-07-27,Banco Caribe,,60,61.1
2025-07-27,BDI,,60.2,61.2
2025-07-27,Vimenca,,0,0
2025-07-27,BLH,,60,61.2
2025-07-27,Banesco,,58.7,61.2
2025-07-27,Ademi,,60.1,61.1
2025-07-27,Quezada,,60.7,61.4
2025-07-27,Lafise,,59.2,61.2
2025-07-27,Promerica,,58.949999999999996,61.2
2025-07-27,Santa Cruz,,60.3,61.3
2025-07-28,Scotiabank,Dólar (US) Sucursales,58.35,61.2
2025-07-28,Scotiabank,Dólar (US) Canales Digitales*,58.45,61.1
2025-07-28,Banreservas,,59.15,61.15
2025-07-28,Banco Popular,,58.25,61.2
2025-07-28,BHD,,58.5,61.2
2025-07-28,Banco Caribe,,60,61.1
2025-07-28,BDI,,60.2,61.2
2025-07-28,Vimenca,,0,0
2025-07-28,BLH,,60,61.2
2025-07-28,Banesco,,58.7,61.2
2025-07-28,Ademi,,60.1,61.1
2025-07-28,Quezada,,60.7,61.4
2025-07-28,Lafise,,59.2,61.2
2025-07-28,Promerica,,58.949999999999996,61.2
2025-07-28,Santa Cruz,,60.3,61.3
2025-07-29,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-07-29,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-07-29,Banreservas,,59.15,61.15
2025-07-29,Banco Popular,,58.25,61.2
2025-07-29,BHD,,58.5,61.2
2025-07-29,Banco Caribe,,60.2,61.2
2025-07-29,BDI,,60.2,61.2
2025-07-29,Vimenca,,60.2,61.2
2025-07-29,BLH,,60,61.2
2025-07-29,Banesco,,58.7,61.2
2025-07-29,Ademi,,60.2,61.2
2025-07-29,Quezada,,60.7,61.4
2025-07-30,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-07-30,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-07-30,Banreservas,,59.15,61.15
2025-07-30,Banco Popular,,58.25,61.2
2025-07-30,BHD,,58.5,61.2
2025-07-30,Banco Caribe,,60.2,61.2
2025-07-30,BDI,,60.2,61.2
2025-07-30,Vimenca,,60.2,61.2
2025-07-30,BLH,,60,61.2
2025-07-30,Banesco,,58.7,61.2
2025-07-30,Ademi,,60.2,61.2
2025-07-30,Quezada,,60.75,61.4
2025-07-31,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-07-31,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-07-31,Banreservas,,59.15,61.15
2025-07-31,Banco Popular,,58.25,61.2
2025-07-31,BHD,,58.5,61.2
2025-07-31,Banco Caribe,,60.2,61.2
2025-07-31,BDI,,60.2,61.2
2025-07-31,Vimenca,,60.2,61.2
2025-07-31,BLH,,60,61.2
2025-07-31,Banesco,,58.7,61.2
2025-07-31,Ademi,,60.2,61.2
2025-07-31,Quezada,,60.75,61.4
2025-07-31,Lafise,,59.2,61.2
2025-07-31,Promerica,,58.949999999999996,61.2
2025-07-31,Santa Cruz,,60.2,61.2
2025-08-01,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-08-01,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-08-01,Banreservas,,59.15,61.15
2025-08-01,Banco Popular,,58.25,61.2
2025-08-01,BHD,,58.5,61.2
2025-08-01,Banco Caribe,,60.2,61.2
2025-08-01,BDI,,60.2,61.2
2025-08-01,Vimenca,,60.2,61.2
2025-08-01,BLH,,60,61.2
2025-08-01,Banesco,,58.7,61.2
2025-08-01,Ademi,,60.2,61.2
2025-08-01,Quezada,,60.75,61.4
2025-08-01,Lafise,,59.2,61.2
2025-08-01,Promerica,,58.949999999999996,61.2
2025-08-01,Santa Cruz,,60.2,61.2
2025-08-02,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-08-02,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-08-02,Banreservas,,59.25,61.25
2025-08-02,Banco Popular,,58.35,61.3
2025-08-02,BHD,,58.6,61.3
2025-08-02,Banco Caribe,,60.2,61.2
2025-08-02,BDI,,60.3,61.3
2025-08-02,Vimenca,,60.2,61.2
2025-08-02,BLH,,60,61.3
2025-08-02,Ademi,,60.3,61.3
2025-08-02,Quezada,,60.8,61.449999999999996
2025-08-03,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-08-03,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-08-03,Banreservas,,59.25,61.25
2025-08-03,Banco Popular,,58.35,61.3
2025-08-03,BHD,,58.6,61.3
2025-08-03,Banco Caribe,,60.2,61.2
2025-08-03,BDI,,60.3,61.3
2025-08-03,Vimenca,,60.2,61.2
2025-08-03,BLH,,60,61.3
2025-08-03,Banesco,,58.7,61.3
2025-08-03,Ademi,,60.3,61.3
2025-08-03,Quezada,,60.8,61.449999999999996
2025-08-03,Lafise,,59.3,61.3
2025-08-03,Promerica,,60.05,61.3
2025-08-03,Santa Cruz,,60.3,61.3
2025-08-04,Scotiabank,Dólar (US) Sucursales,58.45,61.3
2025-08-04,Scotiabank,Dólar (US) Canales Digitales*,58.55,61.2
2025-08-04,Banreservas,,59.25,61.25
2025-08-04,Banco Popular,,58.35,61.3
2025-08-04,BHD,,58.6,61.3
2025-08-04,Banco Caribe,,60.2,61.2
2025-08-04,BDI,,60.3,61.3
2025-08-04,Vimenca,,60.3,61.3
2025-08-04,BLH,,60,61.3
2025-08-04,Banesco,,58.7,61.3
2025-08-04,Ademi,,60.3,61.3
2025-08-04,Quezada,,60.8,61.449999999999996
2025-08-04,Lafise,,59.3,61.3
2025-08-04,Promerica,,60.05,61.3
2025-08-04,Santa Cruz,,60.3,61.3
2025-08-05,Scotiabank,Dólar (US) Sucursales,58.55,61.4
2025-08-05,Scotiabank,Dólar (US) Canales Digitales*,58.65,61.3
2025-08-05,Banreservas,,59.349999999999994,61.349999999999994
2025-08-05,Banco Popular,,58.45,61.4
2025-08-05,BHD,,58.7,61.4
2025-08-05,Banco Caribe,,60.3,61.3
2025-08-05,BDI,,60.3,61.3
2025-08-05,Vimenca,,60.4,61.4
2025-08-05,BLH,,60.1,61.4
2025-08-05,Banesco,,58.7,61.4
2025-08-05,Ademi,,60.3,61.3
2025-08-05,Quezada,,60.9,61.449999999999996
2025-08-05,Lafise,,59.4,61.4
2025-08-05,Promerica,,60.15,61.4
2025-08-05,Santa Cruz,,60.4,61.4
2025-08-06,Scotiabank,Dólar (US) Sucursales,58.65,61.5
2025-08-06,Scotiabank,Dólar (US) Canales Digitales*,58.75,61.4
2025-08-06,Banreservas,,59.449999999999996,61.449999999999996
2025-08-06,Banco Popular,,58.55,61.5
2025-08-06,BHD,,58.8,61.5
2025-08-06,Banco Caribe,,60.4,61.4
2025-08-06,BDI,,60.4,61.4
2025-08-06,Vimenca,,0,0
2025-08-06,BLH,,60.3,61.5
2025-08-06,Banesco,,59,61.5
2025-08-06,Ademi,,60.4,61.4
2025-08-06,Quezada,,61,61.55
2025-08-06,Lafise,,59.5,61.5
2025-08-06,Promerica,,60.25,61.5
2025-08-06,Santa Cruz,,60.5,61.5
2025-08-07,Scotiabank,Dólar (US) Sucursales,58.8,61.65
2025-08-07,Scotiabank,Dólar (US) Canales Digitales*,58.9,61.55
2025-08-07,Banreservas,,59.449999999999996,61.449999999999996
2025-08-07,Banco Popular,,58.55,61.5
2025-08-07,BHD,,58.8,61.5
2025-08-07,Banco Caribe,,60.5,61.5
2025-08-07,BDI,,60.5,61.5
2025-08-07,Vimenca,,60.5,61.5
2025-08-07,BLH,,60.3,61.5
2025-08-07,Banesco,,59,61.5
2025-08-07,Ademi,,60.5,61.5
2025-08-07,Quezada,,61,61.65
2025-08-07,Lafise,,59.5,61.5
2025-08-07,Promerica,,60.25,61.5
2025-08-07,Santa Cruz,,60.6,61.6
2025-08-08,Scotiabank,Dólar (US) Sucursales,58.85,61.7
2025-08-08,Scotiabank,Dólar (US) Canales Digitales*,58.95,61.6
2025-08-08,Banreservas,,59.55,61.55
2025-08-08,Banco Popular,,58.65,61.6
2025-08-08,BHD,,58.9,61.6
2025-08-08,Banco Caribe,,60.6,61.6
2025-08-08,BDI,,60.6,61.6
2025-08-08,Vimenca,,60.6,61.6
2025-08-08,BLH,,60.5,61.65
2025-08-08,Banesco,,59,61.6
2025-08-08,Ademi,,60.5,61.5
2025-08-08,Quezada,,61.2,61.849999999999994
2025-08-08,Lafise,,59.6,61.6
2025-08-08,Promerica,,60.349999999999994,61.6
2025-08-08,Santa Cruz,,60.6,61.6
2025-08-09,Scotiabank,Dólar (US) Sucursales,58.85,61.7
2025-08-09,Scotiabank,Dólar (US) Canales Digitales*,58.95,61.6
2025-08-09,Banreservas,,59.55,61.55
2025-08-09,Banco Popular,,58.75,61.7
2025-08-09,BHD,,59,61.7
2025-08-09,Banco Caribe,,60.6,61.6
2025-08-09,BDI,,60.6,61.6
2025-08-09,Vimenca,,60.6,61.6
2025-08-09,BLH,,60.5,61.65
2025-08-09,Banesco,,59,61.7
2025-08-09,Ademi,,60.6,61.6
2025-08-09,Quezada,,61.2,61.849999999999994
2025-08-09,Lafise,,59.6,61.6
2025-08-09,Promerica,,60.4,61.7
2025-08-09,Santa Cruz,,60.7,61.7
2025-08-10,Scotiabank,Dólar (US) Sucursales,58.85,61.7
2025-08-10,Scotiabank,Dólar (US) Canales Digitales*,58.95,61.6
2025-08-10,Banreservas,,59.55,61.55
2025-08-10,Banco Popular,,58.75,61.7
2025-08-10,BHD,,59,61.7
2025-08-10,Banco Caribe,,60.6,61.6
2025-08-10,BDI,,60.6,61.6
2025-08-10,Vimenca,,60.6,61.6
2025-08-10,BLH,,60.5,61.65
2025-08-10,Banesco,,59,61.7
2025-08-10,Quezada,,61.2,61.849999999999994
2025-08-10,Lafise,,59.6,61.6
2025-08-10,Promerica,,60.4,61.7
2025-08-10,Santa Cruz,,60.7,61.7
2025-08-11,Scotiabank,Dólar (US) Sucursales,58.85,61.7
2025-08-11,Scotiabank,Dólar (US) Canales Digitales*,58.95,61.6
2025-08-11,Banreservas,,59.65,61.65
2025-08-11,Banco Popular,,58.75,61.7
2025-08-11,BHD,,59,61.7
2025-08-11,Banco Caribe,,60.6,61.6
2025-08-11,BDI,,60.6,61.6
2025-08-11,BLH,,60.5,61.65
2025-08-11,Ademi,,60.7,61.7
2025-08-11,Quezada,,61.2,61.849999999999994
2025-08-12,Scotiabank,Dólar (US) Canales Digitales*,59.15,61.8
2025-08-12,Scotiabank,Dólar (US) Sucursales,59.05,61.9
2025-08-12,Banreservas,,59.75,61.75
2025-08-12,Banco Popular,,58.9,61.85
2025-08-12,BHD,,59.1,61.8
2025-08-12,Banco Caribe,,60.6,61.6
2025-08-12,BDI,,60.8,61.8
2025-08-12,Vimenca,,0,0
2025-08-12,BLH,,60.6,61.8
2025-08-12,Banesco,,59.05,61.849999999999994
2025-08-12,Ademi,,60.849999999999994,61.849999999999994
2025-08-12,Quezada,,61.3,61.949999999999996
2025-08-12,Lafise,,59.85,61.85
2025-08-12,Promerica,,60.449999999999996,61.849999999999994
2025-08-12,Santa Cruz,,60.849999999999994,61.849999999999994
2025-08-13,Scotiabank,Dólar (US) Canales Digitales*,59.15,61.8
2025-08-13,Scotiabank,Dólar (US) Sucursales,59.05,61.9
2025-08-13,Banreservas,,59.9,61.9
2025-08-13,Banco Popular,,59.05,61.98
2025-08-13,BHD,,59.25,61.949999999999996
2025-08-13,Banco Caribe,,60.9,61.9
2025-08-13,BDI,,60.9,61.9
2025-08-13,Vimenca,,0,0
2025-08-13,BLH,,60.6,61.95
2025-08-13,Banesco,,59.05,61.949999999999996
2025-08-13,Ademi,,60.949999999999996,61.949999999999996
2025-08-13,Quezada,,61.4,62.2
2025-08-14,Scotiabank,Dólar (US) Canales Digitales*,59.5,62.15
2025-08-14,Scotiabank,Dólar (US) Sucursales,59.4,62.25
2025-08-14,Banreservas,,60.1,62.1
2025-08-14,Banco Popular,,59.25,62.2
2025-08-14,BHD,,59.449999999999996,62.15
2025-08-14,Banco Caribe,,61.1,62.1
2025-08-14,BDI,,61,62.1
2025-08-14,Vimenca,,0,0
2025-08-14,BLH,,60.9,62.1
2025-08-14,Ademi,,61,62.15
2025-08-14,Quezada,,61.5,62.5
2025-08-15,Scotiabank,Dólar (US) Canales Digitales*,59.55,62.2
2025-08-15,Scotiabank,Dólar (US) Sucursales,59.45,62.3
2025-08-15,Banreservas,,60.2,62.2
2025-08-15,Banco Popular,,59.3,62.25
2025-08-15,BHD,,59.5,62.2
2025-08-15,Banco Caribe,,61.15,62.15
2025-08-15,BDI,,61.2,62.2
2025-08-15,Vimenca,,61.2,62.2
2025-08-15,BLH,,61,62.2
2025-08-15,Banesco,,59.1,62.25
2025-08-15,Ademi,,61.15,62.25
2025-08-15,Quezada,,61.5,62.5
2025-08-15,Lafise,,60.25,62.25
2025-08-15,Promerica,,60.8,62.25
2025-08-15,Santa Cruz,,61.15,62.15
2025-08-16,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-16,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-16,Banreservas,,60.2,62.2
2025-08-16,Banco Popular,,59.4,62.35
2025-08-16,BHD,,59.65,62.349999999999994
2025-08-16,Banco Caribe,,61.25,62.25
2025-08-16,BDI,,61.2,62.25
2025-08-16,Vimenca,,61.349999999999994,62.349999999999994
2025-08-16,BLH,,61.05,62.25
2025-08-16,Banesco,,59.15,62.349999999999994
2025-08-16,Ademi,,61.15,62.25
2025-08-16,Quezada,,61.6,62.75
2025-08-16,Lafise,,60.25,62.25
2025-08-16,Promerica,,60.9,62.349999999999994
2025-08-16,Santa Cruz,,61.349999999999994,62.349999999999994
2025-08-17,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-17,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-17,Banreservas,,60.2,62.2
2025-08-17,Banco Popular,,59.4,62.35
2025-08-17,BHD,,59.65,62.349999999999994
2025-08-17,Banco Caribe,,61.25,62.25
2025-08-17,BDI,,61.2,62.25
2025-08-17,Vimenca,,61.349999999999994,62.349999999999994
2025-08-17,BLH,,61.05,62.25
2025-08-17,Banesco,,59.15,62.349999999999994
2025-08-17,Ademi,,61.15,62.25
2025-08-17,Quezada,,61.6,62.75
2025-08-17,Lafise,,60.25,62.25
2025-08-17,Promerica,,60.9,62.349999999999994
2025-08-17,Santa Cruz,,61.349999999999994,62.349999999999994
2025-08-18,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-18,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-18,Banreservas,,60.3,62.3
2025-08-18,Banco Popular,,59.4,62.35
2025-08-18,BHD,,59.65,62.349999999999994
2025-08-18,Banco Caribe,,61.25,62.25
2025-08-18,BDI,,61.2,62.25
2025-08-18,Vimenca,,61.349999999999994,62.349999999999994
2025-08-18,BLH,,61.1,62.35
2025-08-18,Banesco,,59.15,62.349999999999994
2025-08-18,Ademi,,61.349999999999994,62.349999999999994
2025-08-18,Quezada,,61.6,62.75
2025-08-18,Lafise,,60.35,62.35
2025-08-18,Promerica,,60.9,62.349999999999994
2025-08-18,Santa Cruz,,61.349999999999994,62.349999999999994
2025-08-19,Scotiabank,Dólar (US) Canales Digitales*,59.7,62.35
2025-08-19,Scotiabank,Dólar (US) Sucursales,59.6,62.45
2025-08-19,Banreservas,,60.449999999999996,62.449999999999996
2025-08-19,Banco Popular,,59.55,62.5
2025-08-19,BHD,,59.8,62.5
2025-08-19,Banco Caribe,,61.5,62.5
2025-08-19,BDI,,61.2,62.25
2025-08-19,Vimenca,,0,0
2025-08-19,BLH,,61.1,62.35
2025-08-19,Banesco,,59.15,62.5
2025-08-19,Ademi,,61.349999999999994,62.349999999999994
2025-08-19,Quezada,,61.75,62.75
2025-08-19,Lafise,,60.5,62.5
2025-08-19,Promerica,,61,62.5
2025-08-19,Santa Cruz,,61.5,62.5
2025-08-20,Scotiabank,Dólar (US) Canales Digitales*,60,62.65
2025-08-20,Scotiabank,Dólar (US) Sucursales,59.9,62.75
2025-08-20,Banreservas,,60.55,62.55
2025-08-20,Banco Popular,,59.65,62.65
2025-08-20,BHD,,59.949999999999996,62.65
2025-08-20,Banco Caribe,,61.65,62.65
2025-08-20,BDI,,61.2,62.25
2025-08-20,Vimenca,,61.65,62.65
2025-08-20,BLH,,61.2,62.65
2025-08-20,Banesco,,61,62.65
2025-08-20,Ademi,,61.349999999999994,62.349999999999994
2025-08-20,Quezada,,61.8,62.949999999999996
2025-08-21,Scotiabank,Dólar (US) Canales Digitales*,60.15,62.8
2025-08-21,Scotiabank,Dólar (US) Sucursales,60.05,62.9
2025-08-21,Banreservas,,60.75,62.75
2025-08-21,Banco Popular,,59.75,62.8
2025-08-21,BHD,,60,62.8
2025-08-21,Banco Caribe,,61.65,62.65
2025-08-21,BDI,,61.8,62.8
2025-08-21,Vimenca,,61.8,62.8
2025-08-21,BLH,,61.5,62.8
2025-08-21,Banesco,,61,62.8
2025-08-21,Ademi,,61.349999999999994,62.349999999999994
2025-08-21,Quezada,,61.8,62.949999999999996
2025-08-21,Lafise,,60.8,62.8
2025-08-21,Promerica,,61.3,62.8
2025-08-21,Santa Cruz,,61.7,62.7
2025-08-22,Scotiabank,Dólar (US) Canales Digitales*,60.25,62.9
2025-08-22,Scotiabank,Dólar (US) Sucursales,60.15,63
2025-08-22,Banreservas,,60.849999999999994,62.849999999999994
2025-08-22,Banco Popular,,59.95,62.95
2025-08-22,BHD,,60.1,62.9
2025-08-22,Banco Caribe,,61.9,62.9
2025-08-22,BDI,,61.9,62.9
2025-08-22,Vimenca,,61.949999999999996,62.949999999999996
2025-08-22,BLH,,61.6,62.9
